Subject,Running,Correct_Response,Trigger,List1,List1.Sample,Prime,Target,Target2.ACC,Target2.RT
14,List1,5,246,167,157,dishevely,disheve,0,928
14,List1,5,246,168,196,equably,equab,1,673
14,List1,5,246,169,93,glibly,glib,1,689
14,List1,5,246,170,72,humbly,humb,1,948
14,List1,5,246,171,16,rally,ral,1,727
14,List1,5,246,172,148,spindly,spind,1,821
14,List1,5,246,173,131,suitably,suitab,1,698
14,List1,5,246,174,49,treacly,treac,1,638
14,List1,5,246,175,160,trembly,tremb,1,816
14,List1,5,246,176,4,variably,variab,1,1116
14,List1,5,246,177,109,baroness,baro,1,733
14,List1,5,246,178,98,deaconess,deaco,1,1018
14,List1,5,246,179,27,guinness,guin,1,657
14,List1,5,246,180,136,haziness,hazi,1,604
14,List1,5,246,181,197,accusor,accus,1,721
14,List1,5,246,182,125,advisor,advis,1,704
14,List1,5,246,183,124,alluminor,allumin,1,1777
14,List1,5,246,184,83,author,auth,1,734
14,List1,5,246,185,13,aviator,aviat,1,870
14,List1,5,246,186,146,censor,cens,1,758
14,List1,5,246,187,32,cursor,curs,1,874
14,List1,5,246,188,53,devisor,devis,1,720
14,List1,5,246,189,1,emperor,emper,0,1531
14,List1,5,246,190,29,guarantor,guarant,1,1082
14,List1,5,246,191,56,literator,literat,1,656
14,List1,5,246,192,31,paritor,parit,1,809
14,List1,5,246,193,110,recaptor,recapt,1,1365
14,List1,5,246,194,134,redactor,redact,1,651
14,List1,5,246,195,89,tremor,trem,1,688
14,List1,5,246,196,104,vector,vect,1,835
14,List1,5,246,197,194,terribly,terrib,1,689
14,List1,5,246,198,188,tolerably,tolerab,1,903
14,List1,5,246,199,22,volubly,volub,1,832
14,List1,5,246,200,43,wiggly,wigg,1,1372
14,List2,5,245,101,9,cavalier,caval,1,910
14,List2,5,245,102,124,brigadier,brigad,1,897
14,List2,5,245,103,16,chevalier,cheval,1,751
14,List2,5,245,104,193,chandelier,chandel,1,729
14,List2,5,245,105,178,adulatory,adulat,1,623
14,List2,5,245,106,176,amatory,amat,1,694
14,List2,5,245,107,89,arbory,arb,1,761
14,List2,5,245,108,147,curatory,curat,1,791
14,List2,5,245,109,96,dormitory,dormit,1,843
14,List2,5,245,110,140,olfactory,olfact,0,1325
14,List2,5,245,111,143,territory,territ,1,918
14,List2,5,245,112,175,domineer,domin,1,886
14,List2,5,245,113,101,mutineer,mutin,1,812
14,List2,5,245,114,48,celestify,celest,1,1680
14,List2,5,245,115,172,corporify,corpor,1,797
14,List2,5,245,116,118,daintify,daint,1,1216
14,List2,5,245,117,121,dandify,dand,1,1104
14,List2,5,245,118,84,fructify,fruct,1,984
14,List2,5,245,119,159,sensify,sens,1,705
14,List2,5,245,120,91,veneer,ven,1,1073
14,List2,5,245,121,57,reindeer,reind,1,793
14,List2,5,245,122,45,carbineer,carbin,1,959
14,List2,5,245,123,107,donatory,donat,1,694
14,List2,5,245,124,44,excretory,excret,1,830
14,List2,5,245,125,102,gustatory,gustat,1,900
14,List2,5,245,126,17,monitory,monit,1,680
14,List2,5,245,127,90,purgatory,purgat,1,769
14,List2,5,245,128,7,rectory,rect,1,1141
14,List2,5,245,129,24,refectory,refect,1,1290
14,List2,5,245,130,8,revisory,revis,1,654
14,List2,5,245,131,100,senatory,senat,1,635
14,List2,5,245,132,186,signatory,signat,1,728
14,List2,5,245,133,184,alkalify,alkal,1,831
14,List2,5,245,134,20,calcify,calc,1,680
14,List2,5,245,135,123,calorify,calor,1,737
14,List2,5,245,136,173,capacify,capac,1,797
14,List2,5,245,137,36,diabolify,diabol,1,837
14,List2,5,245,138,134,horrify,horr,1,635
14,List2,5,245,139,109,modify,mod,0,1133
14,List2,5,245,140,130,prettify,prett,1,659
14,List2,5,245,141,18,stratify,strat,1,736
14,List2,5,245,142,153,terrify,terr,1,680
14,List2,5,245,143,75,damnatory,damnat,1,773
14,List2,5,245,144,133,piscatory,piscat,1,571
14,List2,5,245,145,142,darling,dar,1,694
14,List2,5,245,146,46,sibling,sib,1,991
14,List2,5,245,147,40,wisdom,wis,1,741
14,List2,5,245,148,149,offertory,offert,1,823
14,List2,5,245,149,165,crematory,cremat,1,707
14,List2,5,245,150,28,carnify,carn,1,642
14,List2,5,246,151,22,eternish,etern,1,601
14,List2,5,246,152,6,guinness,guin,1,821
14,List2,5,246,153,132,simply,simp,1,676
14,List2,5,246,154,180,brambly,bramb,1,702
14,List2,5,246,155,188,grizzly,grizz,1,553
14,List2,5,246,156,23,sprightly,spright,1,833
14,List2,5,246,157,33,brinish,brin,1,684
14,List2,5,246,158,192,flemish,flem,1,1233
14,List2,5,246,159,139,skirmish,skirm,1,941
14,List2,5,246,160,146,varnish,varn,1,734
14,List2,5,246,161,158,aspirator,aspirat,1,721
14,List2,5,246,162,70,aviator,aviat,1,933
14,List2,5,246,163,56,bachelor,bachel,1,969
14,List2,5,246,164,108,corridor,corrid,1,718
14,List2,5,246,165,13,creator,creat,1,687
14,List2,5,246,166,37,realtor,realt,1,581
14,List2,5,246,167,29,broiden,broid,1,794
14,List2,5,246,168,35,burden,burd,1,732
14,List2,5,246,169,196,spearmen,spearm,1,1106
14,List2,5,246,170,63,spoken,spok,1,650
14,List2,5,246,171,72,stamen,stam,1,733
14,List2,5,246,172,104,trouser,trous,1,589
14,List2,5,246,173,145,smoulder,smould,1,758
14,List2,5,246,174,26,spinster,spinst,1,722
14,List2,5,246,175,181,tamper,tamp,1,846
14,List2,5,246,176,161,thunder,thund,1,690
14,List2,5,246,177,67,monger,mong,1,876
14,List2,5,246,178,25,pamper,pamp,1,738
14,List2,5,246,179,76,semester,semest,1,646
14,List2,5,246,180,82,hamper,hamp,1,1168
14,List2,5,246,181,131,jasper,jasp,1,643
14,List2,5,246,182,177,dander,dand,1,750
14,List2,5,246,183,30,cluster,clust,1,891
14,List2,5,246,184,155,clyster,clyst,1,1121
14,List2,5,246,185,59,betroth,betro,1,722
14,List2,5,246,186,194,birth,bir,1,818
14,List2,5,246,187,111,belly,bel,1,854
14,List2,5,246,188,141,comply,comp,1,662
14,List2,5,246,189,128,purply,purp,1,666
14,List2,5,246,190,189,spindly,spind,1,657
14,List2,5,246,191,170,sprawly,spraw,1,836
14,List2,5,246,192,74,brackish,brack,1,733
14,List2,5,246,193,71,snakish,snak,1,797
14,List2,5,246,194,120,condor,cond,1,729
14,List2,5,246,195,105,curator,curat,1,885
14,List2,5,246,196,110,harbor,harb,0,1222
14,List2,5,246,197,34,mirror,mirr,1,764
14,List2,5,246,198,191,lichen,lich,1,737
14,List2,5,246,199,10,women,wom,1,846
14,List2,5,246,200,61,tinder,tind,1,715
15,List1,6,4,4,198,kindling,kind,1,368
15,List1,6,5,5,10,dumpling,dump,1,655
15,List1,6,6,6,167,random,ran,1,606
15,List1,6,7,7,165,dearth,dear,1,477
15,List1,6,12,12,131,hickory,hick,1,781
15,List1,6,13,13,134,auditory,audit,1,642
15,List1,6,14,14,37,testify,test,1,664
15,List1,6,24,24,159,boredom,bore,1,930
15,List1,6,25,25,115,tenth,ten,1,621
15,List1,6,26,26,124,freedom,free,1,582
15,List1,6,27,27,151,kingdom,king,1,535
15,List1,6,28,28,160,sapling,sap,1,1431
15,List1,6,29,29,172,earthling,earth,1,428
15,List1,6,30,30,39,growth,grow,1,617
15,List1,6,31,31,20,serfdom,serf,0,637
15,List1,6,32,32,156,health,heal,1,628
15,List1,6,42,42,144,classify,class,1,647
15,List1,6,43,43,3,hotelier,hotel,1,520
15,List1,6,44,44,5,marketeer,market,1,490
15,List1,6,45,45,41,justify,just,1,650
15,List1,6,46,46,88,courtier,court,1,660
15,List1,6,47,47,197,nullify,null,1,596
15,List1,6,48,48,141,racketeer,racket,1,458
15,List1,6,49,49,68,musketeer,musket,1,571
15,List1,6,50,50,76,clothier,cloth,1,511
15,List1,6,52,52,34,imply,imp,1,899
15,List1,6,59,59,173,flower,flow,1,457
15,List1,6,60,60,30,traitor,trait,0,793
15,List1,6,61,61,145,limber,limb,1,1355
15,List1,6,62,62,106,hunger,hung,0,493
15,List1,6,63,63,31,pollen,poll,0,566
15,List1,6,64,64,196,vanish,van,1,479
15,List1,6,74,74,157,weakness,weak,1,561
15,List1,6,75,75,36,greatly,great,1,652
15,List1,6,76,76,29,illness,ill,1,629
15,List1,6,77,77,71,calmness,calm,1,625
15,List1,6,78,78,149,deathlike,death,1,630
15,List1,6,79,79,146,waiflike,waif,1,680
15,List1,6,80,80,168,highly,high,1,475
15,List1,6,81,81,97,stainless,stain,1,725
15,List1,6,82,82,136,warlike,war,1,547
15,List1,6,92,92,129,drawer,draw,1,508
15,List1,6,93,93,33,greenish,green,1,567
15,List1,6,94,94,153,bookish,book,1,632
15,List1,6,95,95,113,drunken,drunk,1,605
15,List1,6,96,96,98,foolish,fool,1,562
15,List1,6,97,97,166,freakish,freak,1,434
15,List1,6,98,98,143,flaxen,flax,1,554
15,List1,6,99,99,72,hunter,hunt,1,573
15,List1,6,100,100,42,sailor,sail,1,591
15,List1,6,101,1,164,kindling,bread,1,497
15,List1,6,102,2,181,dumpling,hear,1,725
15,List1,6,103,3,53,random,you,1,648
15,List1,6,108,8,121,hickory,car,1,720
15,List1,6,109,9,13,auditory,rat,1,541
15,List1,6,110,10,155,testify,fact,1,497
15,List1,6,111,11,17,dearth,pill,1,623
15,List1,6,115,15,90,boredom,seed,1,605
15,List1,6,116,16,67,tenth,warm,1,567
15,List1,6,117,17,84,freedom,four,1,507
15,List1,6,118,18,188,kingdom,boy,1,548
15,List1,6,119,19,16,sapling,eleven,1,571
15,List1,6,120,20,64,earthling,six,1,601
15,List1,6,121,21,83,growth,duck,1,542
15,List1,6,122,22,138,serfdom,star,1,661
15,List1,6,123,23,117,health,man,1,542
15,List1,6,133,33,18,classify,cash,1,1020
15,List1,6,134,34,127,hotelier,solid,1,524
15,List1,6,135,35,139,marketeer,fort,1,617
15,List1,6,136,36,40,justify,profit,1,534
15,List1,6,137,37,133,courtier,direct,1,646
15,List1,6,138,38,32,nullify,arm,1,626
15,List1,6,139,39,176,racketeer,acid,1,542
15,List1,6,140,40,107,musketeer,front,1,514
15,List1,6,141,41,35,clothier,humid,1,783
15,List1,6,151,51,63,imply,wit,1,572
15,List1,6,153,53,4,flower,list,1,589
15,List1,6,154,54,147,traitor,past,1,476
15,List1,6,155,55,6,limber,ban,1,518
15,List1,6,156,56,99,hunger,heath,1,478
15,List1,6,157,57,56,pollen,mist,1,654
15,List1,6,158,58,130,vanish,rapt,0,600
15,List1,6,165,65,171,weakness,help,1,464
15,List1,6,166,66,114,greatly,chief,1,601
15,List1,6,167,67,2,illness,strong,1,556
15,List1,6,168,68,86,calmness,deaf,1,748
15,List1,6,169,69,74,deathlike,dead,1,814
15,List1,6,170,70,75,waiflike,sick,1,474
15,List1,6,171,71,184,highly,worth,1,482
15,List1,6,172,72,79,stainless,thank,1,564
15,List1,6,173,73,112,warlike,tooth,1,680
15,List1,6,183,83,161,drawer,tract,1,683
15,List1,6,184,84,47,greenish,sculpt,1,710
15,List1,6,185,85,73,bookish,self,1,570
15,List1,6,186,86,50,drunken,fresh,1,538
15,List1,6,187,87,185,foolish,debt,1,550
15,List1,6,188,88,169,freakish,pray,1,462
15,List1,6,189,89,199,flaxen,profess,1,437
15,List1,6,190,90,101,hunter,soft,1,1087
15,List1,6,191,91,195,sailor,fast,1,548
15,List2,6,1,1,150,breadth,bread,1,599
15,List2,6,2,2,124,hearth,hear,1,609
15,List2,6,3,3,70,youth,you,1,492
15,List2,6,8,8,131,career,car,1,827
15,List2,6,9,9,200,ratify,rat,1,499
15,List2,6,10,10,128,factory,fact,1,506
15,List2,6,11,11,176,pillory,pill,1,453
15,List2,6,15,15,65,seedling,seed,1,587
15,List2,6,16,16,186,warmth,warm,1,503
15,List2,6,17,17,94,fourth,four,1,506
15,List2,6,18,18,44,boyhood,boy,1,565
15,List2,6,19,19,180,eleventh,eleven,1,510
15,List2,6,20,20,1,sixth,six,1,763
15,List2,6,21,21,18,duckling,duck,1,448
15,List2,6,22,22,10,stardom,star,1,461
15,List2,6,23,23,21,manhood,man,1,440
15,List2,6,33,33,139,cashier,cash,1,428
15,List2,6,34,34,79,solidify,solid,1,518
15,List2,6,35,35,91,fortify,fort,1,617
15,List2,6,36,36,89,profiteer,profit,1,473
15,List2,6,37,37,5,directory,direct,1,573
15,List2,6,38,38,40,armory,arm,1,493
15,List2,6,39,39,157,acidify,acid,1,465
15,List2,6,40,40,57,frontier,front,1,553
15,List2,6,41,41,31,humidify,humid,1,610
15,List2,6,51,51,107,witness,wit,1,997
15,List2,6,53,53,15,listen,list,1,1391
15,List2,6,54,54,74,pastor,past,1,677
15,List2,6,55,55,84,banish,ban,1,687
15,List2,6,56,56,3,heathen,heath,1,524
15,List2,6,57,57,196,mister,mist,1,698
15,List2,6,58,58,9,raptor,rapt,1,565
15,List2,6,65,65,193,helpless,help,1,450
15,List2,6,66,66,6,chiefly,chief,1,389
15,List2,6,67,67,117,strongly,strong,1,367
15,List2,6,68,68,72,deafness,deaf,1,508
15,List2,6,69,69,192,deadly,dead,1,553
15,List2,6,70,70,37,sickness,sick,1,508
15,List2,6,71,71,4,worthless,worth,1,436
15,List2,6,72,72,173,thankless,thank,1,516
15,List2,6,73,73,100,toothless,tooth,1,563
15,List2,6,83,83,159,tractor,tract,1,594
15,List2,6,84,84,28,sculptor,sculpt,1,634
15,List2,6,85,85,69,selfish,self,1,523
15,List2,6,86,86,174,freshen,fresh,1,596
15,List2,6,87,87,112,debtor,debt,1,454
15,List2,6,88,88,175,prayer,pray,1,469
15,List2,6,89,89,129,professor,profess,0,570
15,List2,6,90,90,133,soften,soft,1,563
15,List2,6,91,91,47,fasten,fast,1,566
15,List2,6,104,4,162,breadth,kind,1,506
15,List2,6,105,5,60,hearth,dump,1,762
15,List2,6,106,6,113,youth,ran,1,550
15,List2,6,107,7,169,pillory,dear,1,548
15,List2,6,112,12,190,career,hick,1,521
15,List2,6,113,13,106,ratify,audit,1,588
15,List2,6,114,14,38,factory,test,1,676
15,List2,6,124,24,56,seedling,bore,1,648
15,List2,6,125,25,8,warmth,ten,1,501
15,List2,6,126,26,81,fourth,free,1,478
15,List2,6,127,27,96,boyhood,king,1,786
15,List2,6,128,28,55,eleventh,sap,1,704
15,List2,6,129,29,118,sixth,earth,1,407
15,List2,6,130,30,19,duckling,grow,1,440
15,List2,6,131,31,149,stardom,serf,1,614
15,List2,6,132,32,16,manhood,heal,1,615
15,List2,6,142,42,181,cashier,class,1,615
15,List2,6,143,43,141,solidify,hotel,1,453
15,List2,6,144,44,172,fortify,market,1,484
15,List2,6,145,45,22,profiteer,just,1,808
15,List2,6,146,46,119,directory,court,1,424
15,List2,6,147,47,103,armory,null,1,611
15,List2,6,148,48,42,acidify,racket,1,798
15,List2,6,149,49,145,frontier,musket,1,606
15,List2,6,150,50,34,humidify,cloth,1,555
15,List2,6,152,52,111,witness,imp,1,646
15,List2,6,159,59,167,listen,flow,1,491
15,List2,6,160,60,146,pastor,trait,1,454
15,List2,6,161,61,86,banish,limb,1,504
15,List2,6,162,62,108,heathen,hung,1,565
15,List2,6,163,63,29,mister,poll,1,451
15,List2,6,164,64,160,raptor,van,1,465
15,List2,6,174,74,183,helpless,weak,1,478
15,List2,6,175,75,36,chiefly,great,1,508
15,List2,6,176,76,136,strongly,ill,1,491
15,List2,6,177,77,144,deafness,calm,1,470
15,List2,6,178,78,66,deadly,death,1,635
15,List2,6,179,79,114,sickness,waif,1,526
15,List2,6,180,80,125,worthless,high,1,713
15,List2,6,181,81,104,thankless,stain,1,644
15,List2,6,182,82,189,toothless,war,1,504
15,List2,6,192,92,27,tractor,draw,1,570
15,List2,6,193,93,33,sculptor,green,1,507
15,List2,6,194,94,99,selfish,book,1,603
15,List2,6,195,95,76,freshen,drunk,1,598
15,List2,6,196,96,7,debtor,fool,1,621
15,List2,6,197,97,63,prayer,freak,1,523
15,List2,6,198,98,137,professor,flax,1,475
15,List2,6,199,99,121,soften,hunt,1,464
15,List2,6,200,100,198,fasten,sail,0,850
15,List1,5,245,101,135,cavalier,caval,1,887
15,List1,5,245,102,125,brigadier,brigad,1,570
15,List1,5,245,103,66,chevalier,cheval,1,602
15,List1,5,245,104,52,chandelier,chandel,1,659
15,List1,5,245,105,14,adulatory,adulat,1,594
15,List1,5,245,106,116,amatory,amat,1,609
15,List1,5,245,107,78,arbory,arb,1,632
15,List1,5,245,108,26,curatory,curat,1,567
15,List1,5,245,109,152,dormitory,dormit,0,491
15,List1,5,245,110,51,olfactory,olfact,1,775
15,List1,5,245,111,148,territory,territ,1,553
15,List1,5,245,112,126,domineer,domin,1,591
15,List1,5,245,113,183,mutineer,mutin,1,541
15,List1,5,245,114,23,celestify,celest,1,673
15,List1,5,245,115,65,corporify,corpor,1,558
15,List1,5,245,116,128,daintify,daint,1,528
15,List1,5,245,117,89,dandify,dand,1,545
15,List1,5,245,118,111,fructify,fruct,1,596
15,List1,5,245,119,95,sensify,sens,1,508
15,List1,5,245,120,55,veneer,ven,1,577
15,List1,5,245,121,175,reindeer,reind,1,578
15,List1,5,245,122,15,carbineer,carbin,1,646
15,List1,5,245,123,28,donatory,donat,1,512
15,List1,5,245,124,189,excretory,excret,1,744
15,List1,5,245,125,154,gustatory,gustat,1,636
15,List1,5,245,126,96,monitory,monit,1,737
15,List1,5,245,127,104,purgatory,purgat,1,636
15,List1,5,245,128,60,rectory,rect,1,504
15,List1,5,245,129,8,refectory,refect,0,622
15,List1,5,245,130,93,revisory,revis,1,595
15,List1,5,245,131,38,senatory,senat,1,749
15,List1,5,245,132,123,signatory,signat,1,593
15,List1,5,245,133,162,alkalify,alkal,1,568
15,List1,5,245,134,177,calcify,calc,1,523
15,List1,5,245,135,192,calorify,calor,1,798
15,List1,5,245,136,118,capacify,capac,1,667
15,List1,5,245,137,170,diabolify,diabol,1,571
15,List1,5,245,138,132,horrify,horr,1,713
15,List1,5,245,139,100,modify,mod,1,595
15,List1,5,245,140,82,prettify,prett,1,634
15,List1,5,245,141,46,stratify,strat,1,569
15,List1,5,245,142,59,terrify,terr,1,555
15,List1,5,245,143,178,damnatory,damnat,1,575
15,List1,5,245,144,43,piscatory,piscat,1,803
15,List1,5,245,145,54,darling,dar,1,564
15,List1,5,245,146,12,sibling,sib,1,584
15,List1,5,245,147,1,wisdom,wis,1,863
15,List1,5,245,148,44,offertory,offert,1,720
15,List1,5,245,149,174,crematory,cremat,1,549
15,List1,5,245,150,187,carnify,carn,0,807
15,List1,5,246,151,163,eternish,etern,1,588
15,List1,5,246,152,182,guinness,guin,1,562
15,List1,5,246,153,103,simply,simp,1,543
15,List1,5,246,154,142,brambly,bramb,1,590
15,List1,5,246,155,21,grizzly,grizz,1,608
15,List1,5,246,156,77,sprightly,spright,1,691
15,List1,5,246,157,150,brinish,brin,0,714
15,List1,5,246,158,122,flemish,flem,1,909
15,List1,5,246,159,109,skirmish,skirm,0,707
15,List1,5,246,160,200,varnish,varn,0,849
15,List1,5,246,161,120,aspirator,aspirat,1,932
15,List1,5,246,162,48,aviator,aviat,1,585
15,List1,5,246,163,108,bachelor,bachel,1,654
15,List1,5,246,164,70,corridor,corrid,1,732
15,List1,5,246,165,7,creator,creat,1,674
15,List1,5,246,166,110,realtor,realt,1,647
15,List1,5,246,167,25,broiden,broid,0,835
15,List1,5,246,168,19,burden,burd,1,784
15,List1,5,246,169,194,spearmen,spearm,1,767
15,List1,5,246,170,190,spoken,spok,1,701
15,List1,5,246,171,45,stamen,stam,1,645
15,List1,5,246,172,24,trouser,trous,1,534
15,List1,5,246,173,49,smoulder,smould,0,638
15,List1,5,246,174,9,spinster,spinst,1,667
15,List1,5,246,175,58,tamper,tamp,1,687
15,List1,5,246,176,62,thunder,thund,1,528
15,List1,5,246,177,105,monger,mong,1,576
15,List1,5,246,178,102,pamper,pamp,0,0
15,List1,5,246,179,94,semester,semest,1,599
15,List1,5,246,180,87,hamper,hamp,1,689
15,List1,5,246,181,92,jasper,jasp,1,694
15,List1,5,246,182,57,dander,dand,1,786
15,List1,5,246,183,137,cluster,clust,1,896
15,List1,5,246,184,22,clyster,clyst,1,733
15,List1,5,246,185,180,betroth,betro,1,521
15,List1,5,246,186,179,birth,bir,1,564
15,List1,5,246,187,191,belly,bel,1,530
15,List1,5,246,188,11,comply,comp,1,740
15,List1,5,246,189,91,purply,purp,1,570
15,List1,5,246,190,140,spindly,spind,1,630
15,List1,5,246,191,81,sprawly,spraw,1,813
15,List1,5,246,192,69,brackish,brack,0,736
15,List1,5,246,193,61,snakish,snak,1,579
15,List1,5,246,194,193,condor,cond,1,547
15,List1,5,246,195,119,curator,curat,1,655
15,List1,5,246,196,85,harbor,harb,1,983
15,List1,5,246,197,27,mirror,mirr,1,652
15,List1,5,246,198,186,lichen,lich,1,675
15,List1,5,246,199,158,women,wom,1,693
15,List1,5,246,200,80,tinder,tind,1,657
15,List2,5,245,101,58,amplifier,amplif,1,665
15,List2,5,245,102,158,amusing,amus,1,577
15,List2,5,245,103,170,apprising,appris,1,836
15,List2,5,245,104,17,arising,aris,1,680
15,List2,5,245,105,115,blaming,blam,0,926
15,List2,5,245,106,155,candify,cand,1,752
15,List2,5,245,107,184,capturing,captur,1,551
15,List2,5,245,108,194,certify,cert,1,698
15,List2,5,245,109,46,clarify,clar,1,638
15,List2,5,245,110,132,clumsier,clums,1,979
15,List2,5,245,111,195,comelier,comel,1,929
15,List2,5,245,112,78,comparing,compar,1,669
15,List2,5,245,113,71,competing,compet,1,564
15,List2,5,245,114,68,conditory,condit,1,939
15,List2,5,245,115,188,crating,crat,1,584
15,List2,5,245,116,85,culpatory,culpat,1,712
15,List2,5,245,117,153,dandify,dand,1,632
15,List2,5,245,118,123,dilatory,dilat,1,793
15,List2,5,245,119,30,dinkier,dink,1,635
15,List2,5,245,120,62,dizzier,dizz,1,618
15,List2,5,245,121,67,droning,dron,1,827
15,List2,5,245,122,83,emptier,empt,1,695
15,List2,5,245,123,164,emulatory,emulat,1,578
15,List2,5,245,124,177,emulsify,emuls,1,573
15,List2,5,245,125,166,felicify,felic,1,611
15,List2,5,245,126,109,flimsier,flims,1,829
15,List2,5,245,127,165,forcing,forc,1,651
15,List2,5,245,128,152,forging,forg,1,551
15,List2,5,245,129,163,fumify,fum,1,714
15,List2,5,245,130,35,hortatory,hortat,1,547
15,List2,5,245,131,25,lonelier,lonel,1,601
15,List2,5,245,132,197,monitory,monit,1,802
15,List2,5,245,133,26,nippier,nipp,1,634
15,List2,5,245,134,147,nuttier,nutt,1,639
15,List2,5,245,135,179,peskier,pesk,0,606
15,List2,5,245,136,39,punitory,punit,1,749
15,List2,5,245,137,24,purifier,purif,1,529
15,List2,5,245,138,148,ropier,rop,1,710
15,List2,5,245,139,116,stratify,strat,1,791
15,List2,5,245,140,75,terrify,terr,1,669
15,List2,5,245,141,23,territory,territ,1,601
15,List2,5,245,142,50,garaging,garag,1,535
15,List2,5,245,143,41,gliding,glid,0,541
15,List2,5,245,144,80,gouging,goug,1,574
15,List2,5,245,145,178,grating,grat,1,710
15,List2,5,245,146,102,hiking,hik,1,571
