Subject,Session,Group,Block,Procedure,Running,Correct_Response,Trigger,List1,List1.Cycle,List1.Sample,Prime,Target,Target2.ACC,Target2.CRESP,Target2.DurationError,Target2.OnsetDelay,Target2.OnsetTime,Target2.RESP,Target2.RT,Target2.RTTime
14,1,1,327,Procedure2,List2,6,154,54,1,127,traitor,past,1,6,0,10,1282527,6,602,1283129
14,1,1,322,Procedure2,List2,6,155,55,1,122,limber,ban,1,6,0,10,1263769,6,848,1264617
14,1,1,317,Procedure2,List2,6,156,56,1,117,hunger,heath,0,6,0,10,1245010,5,1736,1246746
14,1,1,303,Procedure2,List2,6,157,57,1,103,pollen,mist,1,6,0,10,1192487,6,612,1193099
14,1,1,297,Procedure2,List2,6,158,58,1,97,vanish,rapt,1,6,0,10,1169977,6,955,1170932
14,1,1,287,Procedure2,List2,6,165,65,1,87,weakness,help,1,6,0,10,1132460,6,592,1133052
14,1,1,383,Procedure2,List2,6,166,66,1,183,greatly,chief,1,6,0,10,1492621,6,623,1493244
14,1,1,281,Procedure2,List2,6,167,67,1,81,illness,strong,1,6,0,10,1109950,6,583,1110533
14,1,1,231,Procedure2,List2,6,168,68,1,31,calmness,deaf,1,6,0,10,922366,6,539,922905
14,1,1,264,Procedure2,List2,6,169,69,1,64,deathlike,dead,1,6,0,10,1046171,6,555,1046726
14,1,1,242,Procedure2,List2,6,170,70,1,42,waiflike,sick,1,6,0,10,963634,6,614,964248
14,1,1,360,Procedure2,List2,6,171,71,1,160,highly,worth,1,6,0,10,1406332,6,650,1406982
14,1,1,371,Procedure2,List2,6,172,72,1,171,stainless,thank,1,6,0,10,1447601,6,732,1448333
14,1,1,362,Procedure2,List2,6,173,73,1,162,warlike,tooth,1,6,0,10,1413836,6,562,1414398
14,1,1,325,Procedure2,List2,6,183,83,1,125,drawer,tract,1,6,0,10,1275024,6,769,1275793
14,1,1,253,Procedure2,List2,6,184,84,1,53,greenish,sculpt,1,6,0,10,1004903,6,656,1005559
14,1,1,239,Procedure2,List2,6,185,85,1,39,bookish,self,1,6,0,10,952379,6,557,952936
14,1,1,352,Procedure2,List2,6,186,86,1,152,drunken,fresh,1,6,0,10,1376319,6,624,1376943
14,1,1,338,Procedure2,List2,6,187,87,1,138,foolish,debt,1,6,0,10,1323795,6,597,1324392
14,1,1,254,Procedure2,List2,6,188,88,1,54,freakish,pray,1,6,0,10,1008655,6,704,1009359
14,1,1,367,Procedure2,List2,6,189,89,1,167,flaxen,profess,1,6,0,10,1432594,6,620,1433214
14,1,1,390,Procedure2,List2,6,190,90,1,190,hunter,soft,1,6,0,10,1518883,6,577,1519460
14,1,1,258,Procedure2,List2,6,191,91,1,58,sailor,fast,1,6,0,10,1023661,6,610,1024271
14,1,1,132,Procedure1,List1,5,245,101,1,132,amplifier,amplif,1,5,0,10,542880,5,1026,543906
14,1,1,187,Procedure1,List1,5,245,102,1,187,amusing,amus,1,5,0,10,749222,5,783,750005
14,1,1,47,Procedure1,List1,5,245,103,1,47,apprising,appris,1,5,0,10,223987,5,726,224713
14,1,1,84,Procedure1,List1,5,245,104,1,84,arising,aris,1,5,0,10,362799,5,679,363478
14,1,1,173,Procedure1,List1,5,245,105,1,173,blaming,blam,1,5,0,10,696698,5,932,697630
14,1,1,105,Procedure1,List1,5,245,106,1,105,candify,cand,1,5,0,10,441584,5,676,442260
14,1,1,44,Procedure1,List1,5,245,107,1,44,capturing,captur,1,5,0,10,212732,5,789,213521
14,1,1,20,Procedure1,List1,5,245,108,1,20,certify,cert,1,5,0,10,122692,5,759,123451
14,1,1,128,Procedure1,List1,5,245,109,1,128,clarify,clar,1,5,0,10,527873,5,769,528642
14,1,1,75,Procedure1,List1,5,245,110,1,75,clumsier,clums,1,5,0,10,329034,5,829,329863
14,1,1,180,Procedure1,List1,5,245,111,1,180,comelier,comel,1,5,0,10,722960,5,1118,724078
14,1,1,11,Procedure1,List1,5,245,112,1,11,comparing,compar,1,5,0,10,88927,5,861,89788
14,1,1,158,Procedure1,List1,5,245,113,1,158,competing,compet,1,5,0,10,640423,5,753,641176
14,1,1,135,Procedure1,List1,5,245,114,1,135,conditory,condit,1,5,0,10,554135,5,971,555106
14,1,1,76,Procedure1,List1,5,245,115,1,76,crating,crat,1,5,0,10,332786,5,741,333527
14,1,1,15,Procedure1,List1,5,245,116,1,15,culpatory,culpat,1,5,0,10,103934,5,846,104780
14,1,1,189,Procedure1,List1,5,245,117,1,189,dandify,dand,1,5,0,10,756725,5,672,757397
14,1,1,2,Procedure1,List1,5,245,118,1,2,dilatory,dilat,1,5,0,10,55162,5,1115,56277
14,1,1,170,Procedure1,List1,5,245,119,1,170,dinkier,dink,1,5,0,10,685443,5,1332,686775
14,1,1,156,Procedure1,List1,5,245,120,1,156,dizzier,dizz,1,5,0,10,632920,5,664,633584
14,1,1,123,Procedure1,List1,5,245,121,1,123,droning,dron,1,5,0,10,509115,5,880,509995
14,1,1,142,Procedure1,List1,5,245,122,1,142,emptier,empt,0,5,0,10,580396,6,693,581089
14,1,1,19,Procedure1,List1,5,245,123,1,19,emulatory,emulat,1,5,0,10,118940,5,976,119916
14,1,1,179,Procedure1,List1,5,245,124,1,179,emulsify,emuls,1,5,0,11,719209,5,629,719838
14,1,1,190,Procedure1,List1,5,245,125,1,190,felicify,felic,1,5,0,10,760477,5,648,761125
14,1,1,64,Procedure1,List1,5,245,126,1,64,flimsier,flims,1,5,0,10,287766,5,882,288648
14,1,1,112,Procedure1,List1,5,245,127,1,112,forcing,forc,1,5,0,10,467846,5,670,468516
14,1,1,88,Procedure1,List1,5,245,128,1,88,forging,forg,1,5,0,10,377806,5,688,378494
14,1,1,96,Procedure1,List1,5,245,129,1,96,fumify,fum,1,5,0,10,407819,5,626,408445
14,1,1,52,Procedure1,List1,5,245,130,1,52,hortatory,hortat,1,5,0,10,242746,5,735,243481
14,1,1,171,Procedure1,List1,5,245,131,1,171,lonelier,lonel,1,5,0,10,689195,5,756,689951
14,1,1,79,Procedure1,List1,5,245,132,1,79,monitory,monit,1,5,0,10,344041,5,701,344742
14,1,1,121,Procedure1,List1,5,245,133,1,121,nippier,nipp,1,5,0,10,501611,5,792,502403
14,1,1,30,Procedure1,List1,5,245,134,1,30,nuttier,nutt,1,5,0,10,160209,5,1066,161275
14,1,1,92,Procedure1,List1,5,245,135,1,92,peskier,pesk,1,5,0,10,392813,5,912,393725
14,1,1,94,Procedure1,List1,5,245,136,1,94,punitory,punit,0,5,0,10,400316,6,985,401301
14,1,1,117,Procedure1,List1,5,245,137,1,117,purifier,purif,1,5,0,10,486605,5,782,487387
14,1,1,185,Procedure1,List1,5,245,138,1,185,ropier,rop,1,5,0,10,741719,5,782,742501
14,1,1,90,Procedure1,List1,5,245,139,1,90,stratify,strat,1,5,0,10,385309,5,752,386061
14,1,1,106,Procedure1,List1,5,245,140,1,106,terrify,terr,1,5,0,10,445336,5,692,446028
14,1,1,91,Procedure1,List1,5,245,141,1,91,territory,territ,1,5,0,10,389061,5,632,389693
14,1,1,152,Procedure1,List1,5,245,142,1,152,garaging,garag,1,5,0,10,617913,5,911,618824
14,1,1,87,Procedure1,List1,5,245,143,1,87,gliding,glid,1,5,0,10,374054,5,784,374838
14,1,1,37,Procedure1,List1,5,245,144,1,37,gouging,goug,1,5,0,10,186471,5,779,187250
14,1,1,162,Procedure1,List1,5,245,145,1,162,grating,grat,1,5,0,10,655430,5,793,656223
14,1,1,95,Procedure1,List1,5,245,146,1,95,hiking,hik,1,5,0,10,404068,5,705,404773
14,1,1,186,Procedure1,List1,5,245,147,1,186,impeding,imped,1,5,0,10,745470,5,719,746189
14,1,1,175,Procedure1,List1,5,245,148,1,175,lopping,lopp,1,5,0,10,704202,5,572,704774
14,1,1,66,Procedure1,List1,5,245,149,1,66,merging,merg,1,5,0,10,295269,5,811,296080
14,1,1,25,Procedure1,List1,5,245,150,1,25,parading,parad,1,5,0,11,141451,5,704,142155
14,1,1,97,Procedure1,List1,5,246,151,1,97,barmen,barm,1,5,0,10,411571,5,586,412157
14,1,1,166,Procedure1,List1,5,246,152,1,166,brazen,braz,1,5,0,10,670437,5,802,671239
14,1,1,184,Procedure1,List1,5,246,153,1,184,broken,brok,1,5,0,10,737967,5,702,738669
14,1,1,24,Procedure1,List1,5,246,154,1,24,fifteen,fifte,1,5,0,10,137699,5,808,138507
14,1,1,46,Procedure1,List1,5,246,155,1,46,gotten,gott,1,5,0,10,220236,5,757,220993
14,1,1,165,Procedure1,List1,5,246,156,1,165,happen,happ,1,5,0,10,666685,5,938,667623
14,1,1,62,Procedure1,List1,5,246,157,1,62,kitchen,kitch,1,5,0,10,280262,5,858,281120
14,1,1,174,Procedure1,List1,5,246,158,1,174,stolen,stol,1,5,0,10,700450,5,644,701094
14,1,1,71,Procedure1,List1,5,246,159,1,71,worsen,wors,1,5,0,10,314028,5,1227,315255
14,1,1,65,Procedure1,List1,5,246,160,1,65,writhen,writh,0,5,0,10,291517,6,483,292000
14,1,1,23,Procedure1,List1,5,246,161,1,23,blemish,blem,0,5,0,10,133947,6,720,134667
14,1,1,159,Procedure1,List1,5,246,162,1,159,furbish,furb,1,5,0,10,644175,5,977,645152
14,1,1,193,Procedure1,List1,5,246,163,1,193,skirmish,skirm,0,5,0,10,771732,6,753,772485
14,1,1,100,Procedure1,List1,5,246,164,1,100,angrily,angri,1,5,0,10,422826,5,1035,423861
14,1,1,191,Procedure1,List1,5,246,165,1,191,bimonthly,bimonth,1,5,0,10,764229,5,1048,765277
14,1,1,40,Procedure1,List1,5,246,166,1,40,colly,col,1,5,0,10,197726,5,716,198442
14,1,1,157,Procedure1,List1,5,246,167,1,157,dishevely,disheve,0,5,0,10,636672,6,928,637600
14,1,1,196,Procedure1,List1,5,246,168,1,196,equably,equab,1,5,0,10,782987,5,673,783660
14,1,1,93,Procedure1,List1,5,246,169,1,93,glibly,glib,1,5,0,10,396564,5,689,397253
14,1,1,72,Procedure1,List1,5,246,170,1,72,humbly,humb,1,5,0,10,317779,5,948,318727
14,1,1,16,Procedure1,List1,5,246,171,1,16,rally,ral,1,5,0,10,107685,5,727,108412
14,1,1,148,Procedure1,List1,5,246,172,1,148,spindly,spind,1,5,0,10,602907,5,821,603728
14,1,1,131,Procedure1,List1,5,246,173,1,131,suitably,suitab,1,5,0,10,539128,5,698,539826
14,1,1,49,Procedure1,List1,5,246,174,1,49,treacly,treac,1,5,0,10,231491,5,638,232129
14,1,1,160,Procedure1,List1,5,246,175,1,160,trembly,tremb,1,5,0,10,647927,5,816,648743
14,1,1,4,Procedure1,List1,5,246,176,1,4,variably,variab,1,5,0,10,62665,5,1116,63781
14,1,1,109,Procedure1,List1,5,246,177,1,109,baroness,baro,1,5,0,10,456591,5,733,457324
14,1,1,98,Procedure1,List1,5,246,178,1,98,deaconess,deaco,1,5,0,10,415323,5,1018,416341
14,1,1,27,Procedure1,List1,5,246,179,1,27,guinness,guin,1,5,0,10,148954,5,657,149611
14,1,1,136,Procedure1,List1,5,246,180,1,136,haziness,hazi,1,5,0,10,557886,5,604,558490
14,1,1,197,Procedure1,List1,5,246,181,1,197,accusor,accus,1,5,0,10,786739,5,721,787460
14,1,1,125,Procedure1,List1,5,246,182,1,125,advisor,advis,1,5,0,10,516618,5,704,517322
14,1,1,124,Procedure1,List1,5,246,183,1,124,alluminor,allumin,1,5,0,10,512866,5,1777,514643
14,1,1,83,Procedure1,List1,5,246,184,1,83,author,auth,1,5,0,10,359048,5,734,359782
14,1,1,13,Procedure1,List1,5,246,185,1,13,aviator,aviat,1,5,0,10,96430,5,870,97300
14,1,1,146,Procedure1,List1,5,246,186,1,146,censor,cens,1,5,0,10,595403,5,758,596161
14,1,1,32,Procedure1,List1,5,246,187,1,32,cursor,curs,1,5,0,10,167712,5,874,168586
14,1,1,53,Procedure1,List1,5,246,188,1,53,devisor,devis,1,5,0,10,246497,5,720,247217
14,1,1,1,Procedure1,List1,5,246,189,1,1,emperor,emper,0,5,0,10,51410,6,1531,52941
14,1,1,29,Procedure1,List1,5,246,190,1,29,guarantor,guarant,1,5,0,10,156457,5,1082,157539
14,1,1,56,Procedure1,List1,5,246,191,1,56,literator,literat,1,5,0,10,257752,5,656,258408
14,1,1,31,Procedure1,List1,5,246,192,1,31,paritor,parit,1,5,0,10,163961,5,809,164770
14,1,1,110,Procedure1,List1,5,246,193,1,110,recaptor,recapt,1,5,0,10,460343,5,1365,461708
14,1,1,134,Procedure1,List1,5,246,194,1,134,redactor,redact,1,5,0,10,550383,5,651,551034
14,1,1,89,Procedure1,List1,5,246,195,1,89,tremor,trem,1,5,0,10,381558,5,688,382246
14,1,1,104,Procedure1,List1,5,246,196,1,104,vector,vect,1,5,0,10,437833,5,835,438668
14,1,1,194,Procedure1,List1,5,246,197,1,194,terribly,terrib,1,5,0,10,775484,5,689,776173
14,1,1,188,Procedure1,List1,5,246,198,1,188,tolerably,tolerab,1,5,0,10,752974,5,903,753877
14,1,1,22,Procedure1,List1,5,246,199,1,22,volubly,volub,1,5,0,10,130195,5,832,131027
14,1,1,43,Procedure1,List1,5,246,200,1,43,wiggly,wigg,1,5,0,10,208981,5,1372,210353
14,1,1,209,Procedure2,List2,5,245,101,1,9,cavalier,caval,1,5,0,10,839829,5,910,840739
14,1,1,324,Procedure2,List2,5,245,102,1,124,brigadier,brigad,1,5,0,10,1271272,5,897,1272169
14,1,1,216,Procedure2,List2,5,245,103,1,16,chevalier,cheval,1,5,0,10,866091,5,751,866842
14,1,1,393,Procedure2,List2,5,245,104,1,193,chandelier,chandel,1,5,0,10,1530138,5,729,1530867
14,1,1,378,Procedure2,List2,5,245,105,1,178,adulatory,adulat,1,5,0,10,1473862,5,623,1474485
14,1,1,376,Procedure2,List2,5,245,106,1,176,amatory,amat,1,5,0,10,1466359,5,694,1467053
14,1,1,289,Procedure2,List2,5,245,107,1,89,arbory,arb,1,5,0,10,1139963,5,761,1140724
14,1,1,347,Procedure2,List2,5,245,108,1,147,curatory,curat,1,5,0,10,1357560,5,791,1358351
14,1,1,296,Procedure2,List2,5,245,109,1,96,dormitory,dormit,1,5,0,10,1166225,5,843,1167068
14,1,1,340,Procedure2,List2,5,245,110,1,140,olfactory,olfact,0,5,0,10,1331299,6,1325,1332624
14,1,1,343,Procedure2,List2,5,245,111,1,143,territory,territ,1,5,0,10,1342554,5,918,1343472
14,1,1,375,Procedure2,List2,5,245,112,1,175,domineer,domin,1,5,0,10,1462607,5,886,1463493
14,1,1,301,Procedure2,List2,5,245,113,1,101,mutineer,mutin,1,5,0,10,1184983,5,812,1185795
14,1,1,248,Procedure2,List2,5,245,114,1,48,celestify,celest,1,5,0,10,986144,5,1680,987824
14,1,1,372,Procedure2,List2,5,245,115,1,172,corporify,corpor,1,5,0,10,1451352,5,797,1452149
14,1,1,318,Procedure2,List2,5,245,116,1,118,daintify,daint,1,5,0,10,1248762,5,1216,1249978
14,1,1,321,Procedure2,List2,5,245,117,1,121,dandify,dand,1,5,0,10,1260017,5,1104,1261121
14,1,1,284,Procedure2,List2,5,245,118,1,84,fructify,fruct,1,5,0,10,1121205,5,984,1122189
14,1,1,359,Procedure2,List2,5,245,119,1,159,sensify,sens,1,5,0,10,1402581,5,705,1403286
14,1,1,291,Procedure2,List2,5,245,120,1,91,veneer,ven,1,5,0,10,1147467,5,1073,1148540
14,1,1,257,Procedure2,List2,5,245,121,1,57,reindeer,reind,1,5,0,10,1019910,5,793,1020703
14,1,1,245,Procedure2,List2,5,245,122,1,45,carbineer,carbin,1,5,0,10,974889,5,959,975848
14,1,1,307,Procedure2,List2,5,245,123,1,107,donatory,donat,1,5,0,10,1207493,5,694,1208187
14,1,1,244,Procedure2,List2,5,245,124,1,44,excretory,excret,1,5,0,10,971138,5,830,971968
14,1,1,302,Procedure2,List2,5,245,125,1,102,gustatory,gustat,1,5,0,10,1188735,5,900,1189635
14,1,1,217,Procedure2,List2,5,245,126,1,17,monitory,monit,1,5,0,10,869842,5,680,870522
14,1,1,290,Procedure2,List2,5,245,127,1,90,purgatory,purgat,1,5,0,10,1143715,5,769,1144484
14,1,1,207,Procedure2,List2,5,245,128,1,7,rectory,rect,1,5,0,10,832326,5,1141,833467
14,1,1,224,Procedure2,List2,5,245,129,1,24,refectory,refect,1,5,0,10,896104,5,1290,897394
14,1,1,208,Procedure2,List2,5,245,130,1,8,revisory,revis,1,5,0,10,836077,5,654,836731
14,1,1,300,Procedure2,List2,5,245,131,1,100,senatory,senat,1,5,0,10,1181232,5,635,1181867
14,1,1,386,Procedure2,List2,5,245,132,1,186,signatory,signat,1,5,0,10,1503876,5,728,1504604
14,1,1,384,Procedure2,List2,5,245,133,1,184,alkalify,alkal,1,5,0,10,1496373,5,831,1497204
14,1,1,220,Procedure2,List2,5,245,134,1,20,calcify,calc,1,5,0,10,881098,5,680,881778
14,1,1,323,Procedure2,List2,5,245,135,1,123,calorify,calor,1,5,0,10,1267520,5,737,1268257
14,1,1,373,Procedure2,List2,5,245,136,1,173,capacify,capac,1,5,0,10,1455104,5,797,1455901
14,1,1,236,Procedure2,List2,5,245,137,1,36,diabolify,diabol,1,5,0,10,941124,5,837,941961
14,1,1,334,Procedure2,List2,5,245,138,1,134,horrify,horr,1,5,0,10,1308789,5,635,1309424
14,1,1,309,Procedure2,List2,5,245,139,1,109,modify,mod,0,5,0,10,1214997,6,1133,1216130
14,1,1,330,Procedure2,List2,5,245,140,1,130,prettify,prett,1,5,0,10,1293782,5,659,1294441
14,1,1,218,Procedure2,List2,5,245,141,1,18,stratify,strat,1,5,0,10,873594,5,736,874330
14,1,1,353,Procedure2,List2,5,245,142,1,153,terrify,terr,1,5,0,10,1380071,5,680,1380751
14,1,1,275,Procedure2,List2,5,245,143,1,75,damnatory,damnat,1,5,0,10,1087440,5,773,1088213
14,1,1,333,Procedure2,List2,5,245,144,1,133,piscatory,piscat,1,5,0,10,1305037,5,571,1305608
14,1,1,342,Procedure2,List2,5,245,145,1,142,darling,dar,1,5,0,10,1338802,5,694,1339496
14,1,1,246,Procedure2,List2,5,245,146,1,46,sibling,sib,1,5,0,10,978641,5,991,979632
14,1,1,240,Procedure2,List2,5,245,147,1,40,wisdom,wis,1,5,0,10,956131,5,741,956872
14,1,1,349,Procedure2,List2,5,245,148,1,149,offertory,offert,1,5,0,10,1365064,5,823,1365887
14,1,1,365,Procedure2,List2,5,245,149,1,165,crematory,cremat,1,5,0,10,1425091,5,707,1425798
14,1,1,228,Procedure2,List2,5,245,150,1,28,carnify,carn,1,5,0,10,911111,5,642,911753
14,1,1,222,Procedure2,List2,5,246,151,1,22,eternish,etern,1,5,0,10,888601,5,601,889202
14,1,1,206,Procedure2,List2,5,246,152,1,6,guinness,guin,1,5,0,10,828574,5,821,829395
14,1,1,332,Procedure2,List2,5,246,153,1,132,simply,simp,1,5,0,10,1301285,5,676,1301961
14,1,1,380,Procedure2,List2,5,246,154,1,180,brambly,bramb,1,5,0,10,1481366,5,702,1482068
14,1,1,388,Procedure2,List2,5,246,155,1,188,grizzly,grizz,1,5,0,10,1511379,5,553,1511932
14,1,1,223,Procedure2,List2,5,246,156,1,23,sprightly,spright,1,5,0,10,892353,5,833,893186
14,1,1,233,Procedure2,List2,5,246,157,1,33,brinish,brin,1,5,0,10,929869,5,684,930553
14,1,1,392,Procedure2,List2,5,246,158,1,192,flemish,flem,1,5,0,10,1526386,5,1233,1527619
14,1,1,339,Procedure2,List2,5,246,159,1,139,skirmish,skirm,1,5,0,10,1327547,5,941,1328488
14,1,1,346,Procedure2,List2,5,246,160,1,146,varnish,varn,1,5,0,10,1353809,5,734,1354543
14,1,1,358,Procedure2,List2,5,246,161,1,158,aspirator,aspirat,1,5,0,10,1398829,5,721,1399550
14,1,1,270,Procedure2,List2,5,246,162,1,70,aviator,aviat,1,5,0,10,1068681,5,933,1069614
14,1,1,256,Procedure2,List2,5,246,163,1,56,bachelor,bachel,1,5,0,10,1016158,5,969,1017127
14,1,1,308,Procedure2,List2,5,246,164,1,108,corridor,corrid,1,5,0,10,1211245,5,718,1211963
14,1,1,213,Procedure2,List2,5,246,165,1,13,creator,creat,1,5,0,10,854836,5,687,855523
14,1,1,237,Procedure2,List2,5,246,166,1,37,realtor,realt,1,5,0,10,944876,5,581,945457
14,1,1,229,Procedure2,List2,5,246,167,1,29,broiden,broid,1,5,0,10,914863,5,794,915657
14,1,1,235,Procedure2,List2,5,246,168,1,35,burden,burd,1,5,0,10,937373,5,732,938105
14,1,1,396,Procedure2,List2,5,246,169,1,196,spearmen,spearm,1,5,0,10,1541393,5,1106,1542499
14,1,1,263,Procedure2,List2,5,246,170,1,63,spoken,spok,1,5,0,10,1042420,5,650,1043070
14,1,1,272,Procedure2,List2,5,246,171,1,72,stamen,stam,1,5,0,10,1076185,5,733,1076918
14,1,1,304,Procedure2,List2,5,246,172,1,104,trouser,trous,1,5,0,10,1196238,5,589,1196827
14,1,1,345,Procedure2,List2,5,246,173,1,145,smoulder,smould,1,5,0,10,1350057,5,758,1350815
14,1,1,226,Procedure2,List2,5,246,174,1,26,spinster,spinst,1,5,0,10,903608,5,722,904330
14,1,1,381,Procedure2,List2,5,246,175,1,181,tamper,tamp,1,5,0,11,1485118,5,846,1485964
14,1,1,361,Procedure2,List2,5,246,176,1,161,thunder,thund,1,5,0,10,1410084,5,690,1410774
14,1,1,267,Procedure2,List2,5,246,177,1,67,monger,mong,1,5,0,10,1057426,5,876,1058302
14,1,1,225,Procedure2,List2,5,246,178,1,25,pamper,pamp,1,5,0,10,899856,5,738,900594
14,1,1,276,Procedure2,List2,5,246,179,1,76,semester,semest,1,5,0,10,1091191,5,646,1091837
14,1,1,282,Procedure2,List2,5,246,180,1,82,hamper,hamp,1,5,0,10,1113701,5,1168,1114869
14,1,1,331,Procedure2,List2,5,246,181,1,131,jasper,jasp,1,5,0,10,1297534,5,643,1298177
14,1,1,377,Procedure2,List2,5,246,182,1,177,dander,dand,1,5,0,10,1470111,5,750,1470861
14,1,1,230,Procedure2,List2,5,246,183,1,30,cluster,clust,1,5,0,10,918614,5,891,919505
14,1,1,355,Procedure2,List2,5,246,184,1,155,clyster,clyst,1,5,0,10,1387574,5,1121,1388695
14,1,1,259,Procedure2,List2,5,246,185,1,59,betroth,betro,1,5,0,10,1027413,5,722,1028135
14,1,1,394,Procedure2,List2,5,246,186,1,194,birth,bir,1,5,0,10,1533889,5,818,1534707
14,1,1,311,Procedure2,List2,5,246,187,1,111,belly,bel,1,5,0,10,1222500,5,854,1223354
14,1,1,341,Procedure2,List2,5,246,188,1,141,comply,comp,1,5,0,10,1335050,5,662,1335712
14,1,1,328,Procedure2,List2,5,246,189,1,128,purply,purp,1,5,0,10,1286279,5,666,1286945
14,1,1,389,Procedure2,List2,5,246,190,1,189,spindly,spind,1,5,0,10,1515131,5,657,1515788
14,1,1,370,Procedure2,List2,5,246,191,1,170,sprawly,spraw,1,5,0,10,1443849,5,836,1444685
14,1,1,274,Procedure2,List2,5,246,192,1,74,brackish,brack,1,5,0,10,1083688,5,733,1084421
14,1,1,271,Procedure2,List2,5,246,193,1,71,snakish,snak,1,5,0,10,1072433,5,797,1073230
14,1,1,320,Procedure2,List2,5,246,194,1,120,condor,cond,1,5,0,10,1256265,5,729,1256994
14,1,1,305,Procedure2,List2,5,246,195,1,105,curator,curat,1,5,0,10,1199990,5,885,1200875
14,1,1,310,Procedure2,List2,5,246,196,1,110,harbor,harb,0,5,0,10,1218748,6,1222,1219970
14,1,1,234,Procedure2,List2,5,246,197,1,34,mirror,mirr,1,5,0,10,933621,5,764,934385
14,1,1,391,Procedure2,List2,5,246,198,1,191,lichen,lich,1,5,0,10,1522634,5,737,1523371
14,1,1,210,Procedure2,List2,5,246,199,1,10,women,wom,1,5,0,10,843581,5,846,844427
14,1,1,261,Procedure2,List2,5,246,200,1,61,tinder,tind,1,5,0,10,1034916,5,715,1035631
15,1,1,198,Procedure1,List1,6,4,4,1,198,kindling,kind,1,6,0,10,710671,6,368,711039
15,1,1,10,Procedure1,List1,6,5,5,1,10,dumpling,dump,1,6,0,10,99398,6,655,100053
15,1,1,167,Procedure1,List1,6,6,6,1,167,random,ran,1,6,0,10,609876,6,606,610482
15,1,1,165,Procedure1,List1,6,7,7,1,165,dearth,dear,1,6,0,10,603373,6,477,603850
15,1,1,131,Procedure1,List1,6,12,12,1,131,hickory,hick,1,6,0,10,492823,6,781,493604
15,1,1,134,Procedure1,List1,6,13,13,1,134,auditory,audit,1,6,0,10,502578,6,642,503220
15,1,1,37,Procedure1,List1,6,14,14,1,37,testify,test,1,6,0,10,187187,6,664,187851
15,1,1,159,Procedure1,List1,6,24,24,1,159,boredom,bore,1,6,0,10,583864,6,930,584794
15,1,1,115,Procedure1,List1,6,25,25,1,115,tenth,ten,1,6,0,10,440800,6,621,441421
15,1,1,124,Procedure1,List1,6,26,26,1,124,freedom,free,1,6,0,10,470063,6,582,470645
15,1,1,151,Procedure1,List1,6,27,27,1,151,kingdom,king,1,6,0,10,557852,6,535,558387
15,1,1,160,Procedure1,List1,6,28,28,1,160,sapling,sap,1,6,0,10,587115,6,1431,588546
15,1,1,172,Procedure1,List1,6,29,29,1,172,earthling,earth,1,6,0,10,626133,6,428,626561
15,1,1,39,Procedure1,List1,6,30,30,1,39,growth,grow,1,6,0,10,193690,6,617,194307
15,1,1,20,Procedure1,List1,6,31,31,1,20,serfdom,serf,0,6,0,10,131912,5,637,132549
15,1,1,156,Procedure1,List1,6,32,32,1,156,health,heal,1,6,0,10,574110,6,628,574738
15,1,1,144,Procedure1,List1,6,42,42,1,144,classify,class,1,6,0,10,535092,6,647,535739
15,1,1,3,Procedure1,List1,6,43,43,1,3,hotelier,hotel,1,6,0,11,76638,6,520,77158
15,1,1,5,Procedure1,List1,6,44,44,1,5,marketeer,market,1,6,0,10,83140,6,490,83630
15,1,1,41,Procedure1,List1,6,45,45,1,41,justify,just,1,6,0,10,200193,6,650,200843
15,1,1,88,Procedure1,List1,6,46,46,1,88,courtier,court,1,6,0,10,353011,6,660,353671
15,1,1,197,Procedure1,List1,6,47,47,1,197,nullify,null,1,6,0,10,707419,6,596,708015
15,1,1,141,Procedure1,List1,6,48,48,1,141,racketeer,racket,1,6,0,10,525338,6,458,525796
15,1,1,68,Procedure1,List1,6,49,49,1,68,musketeer,musket,1,6,0,10,287982,6,571,288553
15,1,1,76,Procedure1,List1,6,50,50,1,76,clothier,cloth,1,6,0,10,313993,6,511,314504
15,1,1,34,Procedure1,List1,6,52,52,1,34,imply,imp,1,6,0,10,177432,6,899,178331
15,1,1,173,Procedure1,List1,6,59,59,1,173,flower,flow,1,6,0,10,629384,6,457,629841
15,1,1,30,Procedure1,List1,6,60,60,1,30,traitor,trait,0,6,0,10,164427,5,793,165220
15,1,1,145,Procedure1,List1,6,61,61,1,145,limber,limb,1,6,0,10,538344,6,1355,539699
15,1,1,106,Procedure1,List1,6,62,62,1,106,hunger,hung,0,6,0,10,411537,5,493,412030
15,1,1,31,Procedure1,List1,6,63,63,1,31,pollen,poll,0,6,0,10,167678,5,566,168244
15,1,1,196,Procedure1,List1,6,64,64,1,196,vanish,van,1,6,0,10,704168,6,479,704647
15,1,1,157,Procedure1,List1,6,74,74,1,157,weakness,weak,1,6,0,10,577361,6,561,577922
15,1,1,36,Procedure1,List1,6,75,75,1,36,greatly,great,1,6,0,10,183935,6,652,184587
15,1,1,29,Procedure1,List1,6,76,76,1,29,illness,ill,1,6,0,10,161175,6,629,161804
15,1,1,71,Procedure1,List1,6,77,77,1,71,calmness,calm,1,6,0,10,297736,6,625,298361
15,1,1,149,Procedure1,List1,6,78,78,1,149,deathlike,death,1,6,0,10,551349,6,630,551979
15,1,1,146,Procedure1,List1,6,79,79,1,146,waiflike,waif,1,6,0,10,541595,6,680,542275
